season,week,team,totalDvoa,offDvoa,offRank,defDvoa,defRank,stDvoa,stRank,
2017,18,OAK,-5.00%,1.00%,17,3.00%,21,-3.00%,24,
2017,18,TEN,-5.00%,-5.30%,21,1.30%,17,1.50%,15,
2017,18,ARI,-5.40%,-20.80%,31,-18.00%,2,-2.60%,22,
2017,18,WAS,-9.10%,-9.70%,23,-2.40%,12,-1.90%,20,
2017,18,CHI,-9.90%,-10.50%,24,0.70%,16,1.30%,16,
2017,18,IND,-10.60%,-10.80%,25,4.40%,24,4.60%,8,
2017,18,GB,-10.60%,-4.80%,20,7.60%,26,1.80%,13,
2017,18,TB,-13.70%,3.00%,14,9.60%,29,-7.10%,32,
2017,18,CIN,-13.90%,-1.00%,18,8.80%,28,-4.10%,26,
2017,18,CLE,-14.20%,-11.70%,26,-0.70%,13,-3.30%,25,
2017,18,NYJ,-14.80%,-7.90%,22,1.40%,20,-5.50%,29,
2017,18,BUF,-15.30%,-14.50%,29,4.00%,23,3.30%,12,
2017,18,MIA,-16.30%,-12.20%,28,8.70%,27,4.50%,10,
2017,18,NYG,-19.90%,-12.00%,27,1.40%,19,-6.50%,31,
2017,18,DEN,-28.40%,-26.20%,32,-3.10%,10,-5.40%,28,
2017,18,HOU,-41.20%,-18.80%,30,16.30%,32,-6.10%,30,
2017,19,NE,35.50%,29.50%,1,1.80%,17,7.70%,2,
2017,19,MIN,30.10%,14.00%,5,-18.30%,3,-2.20%,22,
2017,19,NO,29.30%,20.90%,3,-4.40%,9,4.00%,10,
2017,19,LARM,26.30%,13.10%,6,-6.00%,7,7.20%,4,
2017,19,BAL,26.20%,4.40%,13,-10.00%,5,11.80%,1,
2017,19,PIT,25.90%,25.60%,2,7.10%,25,7.30%,3,
2017,19,PHI,22.40%,5.30%,11,-19.20%,2,-2.10%,21,
2017,19,LACH,19.60%,16.60%,4,-9.00%,6,-6.10%,29,
2017,19,CAR,15.10%,5.20%,12,-4.50%,8,5.50%,5,
2017,19,JAC,13.00%,1.60%,18,-10.30%,4,1.10%,17,
2017,19,SF,9.50%,9.60%,8,2.20%,19,2.10%,13,
2017,19,DAL,8.60%,2.30%,15,-1.10%,13,5.10%,6,
2017,19,ATL,7.00%,8.60%,9,1.90%,18,0.30%,18,
2017,19,KC,1.40%,10.00%,7,13.10%,31,4.40%,7,
2017,19,DET,1.30%,8.10%,10,10.50%,30,3.70%,11,
2017,19,SEA,0.60%,3.30%,14,-1.30%,12,-4.00%,25,
2017,19,ARI,-0.70%,-19.80%,30,-20.60%,1,-1.60%,19,
2017,19,OAK,-5.70%,-2.00%,19,1.50%,15,-2.20%,23,
2017,19,TEN,-7.40%,-4.40%,20,4.30%,24,1.30%,16,
2017,19,IND,-8.10%,-9.00%,24,3.50%,23,4.40%,8,
2017,19,WAS,-11.50%,-13.60%,28,-4.00%,10,-1.80%,20,
2017,19,GB,-11.60%,-5.40%,21,8.30%,26,2.10%,14,
2017,19,CHI,-12.20%,-11.60%,26,2.20%,20,1.60%,15,
2017,19,CIN,-12.20%,1.90%,17,9.50%,29,-4.60%,26,
2017,19,TB,-14.20%,1.90%,16,9.10%,27,-6.90%,32,
2017,19,NYJ,-14.30%,-7.60%,22,0.90%,14,-5.90%,28,
2017,19,CLE,-14.60%,-8.80%,23,2.50%,21,-3.40%,24,
2017,19,BUF,-15.30%,-15.50%,29,3.20%,22,3.40%,12,
2017,19,MIA,-15.80%,-10.90%,25,9.30%,28,4.40%,9,
2017,19,NYG,-20.10%,-11.80%,27,1.80%,16,-6.60%,31,
2017,19,DEN,-29.40%,-26.30%,32,-1.90%,11,-5.00%,27,
2017,19,HOU,-43.20%,-20.50%,31,16.40%,32,-6.30%,30,
2018,0,PIT,18.80%,15.90%,1,-3.50%,8,-0.60%,17,
2018,0,NE,18.00%,13.80%,2,-0.30%,15,4.00%,2,
2018,0,NO,15.70%,12.70%,3,-3.20%,9,-0.20%,11,
2018,0,LAR,13.40%,2.80%,11,-7.20%,1,3.50%,3,
2018,0,MIN,11.50%,4.80%,7,-6.80%,2,-0.20%,12,
2018,0,PHI,11.10%,4.20%,8,-4.60%,3,2.30%,5,
2018,0,GB,10.30%,11.40%,4,0.50%,18,-0.50%,15,
2018,0,DAL,7.50%,7.20%,6,0.20%,16,0.40%,8,
2018,0,ATL,4.30%,7.90%,5,3.00%,25,-0.60%,16,
2018,0,BAL,4.00%,-5.30%,24,-3.90%,6,5.40%,1,
2018,0,SEA,3.00%,1.80%,12,-1.40%,13,-0.20%,10,
2018,0,HOU,0.80%,-2.40%,20,-4.50%,4,-1.30%,27,
2018,0,WAS,0.20%,3.70%,10,1.70%,22,-1.80%,32,
2018,0,TEN,-0.30%,0.80%,15,0.60%,19,-0.50%,14,
2018,0,LAC,-1.40%,0.90%,14,1.30%,21,-1.00%,22,
2018,0,IND,-1.70%,0.80%,16,4.10%,28,1.60%,6,
2018,0,CAR,-1.90%,-6.30%,27,-4.10%,5,0.20%,9,
2018,0,DET,-2.00%,3.70%,9,6.60%,30,0.90%,7,
2018,0,KC,-2.40%,-1.40%,19,3.80%,27,2.80%,4,
2018,0,CIN,-2.80%,-0.90%,18,0.30%,17,-1.50%,29,
2018,0,CLE,-3.20%,-5.10%,23,-3.60%,7,-1.70%,31,
2018,0,OAK,-4.60%,1.10%,13,4.80%,29,-0.90%,19,
2018,0,SF,-4.90%,-0.90%,17,3.00%,24,-1.00%,24,
2018,0,ARI,-5.10%,-6.20%,26,-2.20%,11,-1.00%,23,
2018,0,JAX,-5.50%,-6.40%,28,-1.80%,12,-0.90%,20,
2018,0,MIA,-7.20%,-4.70%,22,2.20%,23,-0.30%,13,
2018,0,TB,-7.20%,-3.00%,21,3.50%,26,-0.80%,18,
2018,0,DEN,-7.80%,-9.50%,30,-2.70%,10,-1.00%,21,
2018,0,CHI,-11.20%,-9.20%,29,0.90%,20,-1.10%,26,
2018,0,NYJ,-11.40%,-10.50%,31,-0.40%,14,-1.40%,28,
2018,0,NYG,-14.60%,-6.10%,25,6.90%,32,-1.60%,30,
2018,0,BUF,-23.30%,-15.60%,32,6.70%,31,-1.00%,25,
2018,1,NYJ,90.10%,15.90%,8,-40.30%,4,33.90%,2,
2018,1,BAL,79.90%,21.60%,6,-65.90%,1,-7.60%,23,
2018,1,LAR,54.90%,52.90%,2,-3.60%,17,-1.60%,18,
2018,1,PHI,46.90%,5.00%,14,-41.90%,2,-0.10%,14,
2018,1,MIN,43.30%,0.10%,16,-40.60%,3,2.60%,9,
2018,1,KC,37.20%,43.40%,5,44.50%,30,38.20%,1,
2018,1,DEN,36.40%,15.90%,7,-21.20%,7,-0.80%,15,
2018,1,CIN,28.10%,15.00%,9,-8.70%,12,4.30%,8,
2018,1,MIA,24.20%,6.70%,13,-30.50%,5,-13.00%,28,
2018,1,CAR,23.70%,12.90%,10,-6.10%,15,4.70%,7,
2018,1,JAX,14.00%,-2.70%,18,-14.40%,9,2.30%,10,
2018,1,PIT,12.40%,-9.00%,23,-23.40%,6,-2.00%,19,
2018,1,CHI,10.40%,-3.50%,19,-7.40%,13,6.40%,6,
2018,1,NE,8.20%,9.70%,11,-6.00%,16,-7.50%,23,
2018,1,WAS,7.70%,8.10%,12,-11.70%,10,-12.20%,27,
2018,1,GB,6.90%,-2.20%,17,-10.30%,11,-1.30%,16,
2018,1,HOU,-0.90%,-12.90%,24,3.00%,19,15.00%,3,
2018,1,NO,-9.60%,49.00%,4,55.30%,31,-3.20%,20,
2018,1,NYG,-10.30%,-7.30%,22,-1.80%,18,-4.80%,22,
2018,1,TEN,-15.60%,-23.90%,25,4.30%,20,12.50%,4,
2018,1,TB,-16.00%,51.10%,3,59.00%,32,-8.10%,25,
2018,1,LAC,-16.60%,57.80%,1,32.10%,27,-42.30%,31,
2018,1,IND,-18.60%,-4.10%,21,10.80%,24,-3.80%,21,
2018,1,DAL,-21.80%,1.10%,15,7.30%,22,-15.50%,29,
2018,1,CLE,-25.50%,-24.90%,26,-16.00%,8,-16.60%,30,
2018,1,SEA,-31.50%,-25.40%,27,7.60%,23,1.60%,12,
2018,1,ATL,-35.60%,-43.90%,29,-6.50%,14,1.90%,11,
2018,1,ARI,-38.40%,-33.30%,28,16.00%,25,10.90%,5,
2018,1,OAK,-43.30%,-3.90%,20,40.30%,29,0.90%,13,
2018,1,SF,-56.90%,-48.00%,30,7.30%,21,-1.60%,17,
2018,1,DET,-123.40%,-53.90%,31,23.50%,26,-45.90%,32,
2018,1,BUF,-130.60%,-85.20%,32,34.00%,28,-11.40%,26,
2018,2,LAR,59.80%,25.40%,4,-25.90%,3,8.40%,3,
2018,2,KC,49.70%,59.40%,1,31.70%,32,22.00%,1,
2018,2,MIA,42.20%,0.60%,18,-40.80%,1,0.80%,11,
2018,2,CIN,30.70%,18.20%,5,-8.60%,12,3.90%,8,
2018,2,JAX,24.30%,12.20%,9,-9.50%,11,2.50%,9,
2018,2,BAL,22.40%,5.30%,16,-20.60%,5,-3.50%,18,
2018,2,CHI,19.70%,-7.30%,21,-21.30%,4,5.80%,5,
2018,2,MIN,18.70%,15.90%,6,-16.70%,7,-13.90%,29,
2018,2,NYJ,18.00%,-23.10%,27,-26.80%,2,14.30%,2,
2018,2,LAC,17.50%,36.70%,3,3.80%,17,-15.40%,30,
2018,2,HOU,15.60%,0.90%,17,-10.40%,10,4.30%,7,
2018,2,PHI,15.40%,7.40%,13,-15.20%,9,-7.20%,25,
2018,2,CAR,7.20%,13.30%,8,11.20%,24,5.20%,6,
2018,2,DEN,6.40%,7.00%,14,-0.50%,16,-1.10%,14,
2018,2,DAL,6.40%,9.10%,11,-7.00%,13,-9.70%,27,
2018,2,TB,4.30%,39.30%,2,28.60%,31,-6.40%,22,
2018,2,NO,1.40%,15.70%,7,9.90%,21,-4.40%,20,
2018,2,NE,-6.50%,6.00%,15,5.80%,19,-6.70%,23,
2018,2,OAK,-8.60%,8.90%,12,15.00%,27,-2.50%,16,
2018,2,PIT,-9.10%,10.70%,10,11.60%,25,-8.30%,26,
2018,2,IND,-9.80%,-10.60%,22,-2.40%,15,-1.60%,15,
2018,2,GB,-12.00%,-2.30%,19,6.90%,20,-2.70%,17,
2018,2,ATL,-20.50%,-10.80%,23,10.70%,23,1.00%,10,
2018,2,SEA,-23.50%,-27.80%,29,-4.50%,14,-0.20%,12,
2018,2,SF,-28.50%,-20.10%,25,4.60%,18,-3.80%,19,
2018,2,NYG,-30.70%,-19.40%,24,10.20%,22,-1.10%,13,
2018,2,TEN,-32.00%,-23.80%,28,15.90%,28,7.80%,4,
2018,2,CLE,-34.30%,-30.60%,30,-16.80%,6,-20.50%,31,
2018,2,DET,-63.10%,-21.40%,26,20.40%,29,-21.30%,32,
2018,2,ARI,-70.60%,-53.10%,31,12.30%,26,-5.20%,21,
2018,2,BUF,-94.00%,-56.50%,32,27.40%,30,-10.10%,28,
2018,3,LAR,49.20%,32.70%,2,-14.60%,8,1.90%,11,
2018,3,MIA,43.00%,17.20%,8,-22.20%,3,3.60%,7,
2018,3,KC,41.60%,50.60%,1,27.10%,32,18.10%,1,
2018,3,CIN,23.20%,17.30%,7,-2.80%,15,3.20%,10,
2018,3,BAL,20.70%,3.70%,13,-20.80%,5,-3.80%,22,
2018,3,JAX,17.90%,0.40%,17,-14.10%,9,3.40%,8,
2018,3,NYJ,13.50%,-27.30%,29,-27.60%,2,13.20%,2,
2018,3,CAR,13.50%,17.90%,6,9.60%,23,5.20%,5,
2018,3,WAS,12.90%,8.40%,10,-8.40%,11,-4.00%,24,
2018,3,CHI,11.40%,-19.60%,27,-27.80%,1,3.20%,9,
2018,3,HOU,8.50%,0.40%,16,0.20%,17,8.30%,3,
2018,3,NO,6.30%,23.50%,4,17.00%,28,-0.20%,16,
2018,3,PHI,2.70%,-3.10%,19,-14.60%,7,-8.90%,29,
2018,3,SEA,2.40%,-15.00%,26,-15.50%,6,1.90%,12,
2018,3,DEN,2.00%,1.10%,15,0.10%,16,0.90%,14,
2018,3,LAC,1.80%,30.20%,3,14.50%,26,-13.90%,31,
2018,3,IND,0.00%,-10.60%,25,-6.50%,12,4.20%,6,
2018,3,MIN,-1.60%,-6.50%,22,-13.40%,10,-8.50%,28,
2018,3,TB,-4.60%,21.40%,5,21.00%,29,-5.10%,26,
2018,3,DAL,-8.80%,-9.70%,23,-3.40%,13,-2.50%,19,
2018,3,GB,-11.30%,2.30%,14,14.80%,27,1.10%,13,
2018,3,NE,-13.10%,-0.60%,18,8.50%,21,-3.90%,23,
2018,3,TEN,-19.70%,-22.40%,28,2.70%,18,5.40%,4,
2018,3,SF,-19.80%,-4.60%,20,13.70%,25,-1.50%,17,
2018,3,CLE,-20.20%,-28.10%,30,-22.10%,4,-14.20%,32,
2018,3,ATL,-20.40%,4.60%,12,22.90%,30,-2.20%,18,
2018,3,OAK,-20.60%,6.80%,11,24.50%,31,-2.90%,20,
2018,3,NYG,-21.70%,-5.80%,21,11.90%,24,-4.00%,25,
2018,3,DET,-30.40%,-10.00%,24,8.30%,20,-12.00%,30,
2018,3,ARI,-51.90%,-51.70%,32,-2.80%,14,-3.10%,21,
2018,3,BUF,-56.80%,-48.00%,31,9.10%,22,0.30%,15,
2018,4,LAR,49.70%,42.60%,1,-8.20%,9,-1.10%,17,
2018,4,CHI,32.80%,-1.80%,20,-30.00%,1,4.60%,5,
2018,4,KC,26.90%,38.30%,2,25.00%,31,13.60%,1,
2018,4,JAX,25.90%,3.50%,15,-18.70%,2,3.70%,8,
2018,4,BAL,21.40%,4.90%,12,-18.20%,3,-1.70%,20,
2018,4,MIA,15.90%,2.00%,16,-11.60%,7,2.30%,10,
2018,4,CIN,14.60%,17.80%,5,4.70%,23,1.50%,11,
2018,4,CAR,12.30%,13.80%,6,6.80%,24,5.20%,4,
2018,4,WAS,10.00%,8.70%,8,-5.00%,12,-3.70%,25,
2018,4,GB,9.50%,3.60%,14,-3.10%,13,2.80%,9,
2018,4,NO,8.50%,21.00%,3,13.80%,29,1.40%,12,
2018,4,LAC,6.80%,19.10%,4,4.10%,21,-8.10%,31,
2018,4,HOU,5.10%,0.00%,18,1.80%,18,6.90%,3,
2018,4,DEN,3.20%,4.70%,13,0.90%,17,-0.50%,16,
2018,4,NE,1.60%,5.10%,11,0.60%,16,-3.00%,22,
2018,4,IND,1.50%,-10.20%,25,-7.70%,10,4.10%,6,
2018,4,SEA,-2.40%,-13.90%,27,-11.80%,6,-0.30%,14,
2018,4,NYJ,-3.10%,-29.10%,30,-15.20%,5,10.80%,2,
2018,4,OAK,-5.30%,8.10%,9,11.70%,26,-1.70%,19,
2018,4,PIT,-5.70%,1.30%,17,3.60%,19,-3.40%,23,
2018,4,TEN,-9.10%,-13.40%,26,-0.30%,15,3.90%,7,
2018,4,ATL,-9.60%,9.70%,7,18.10%,30,-1.20%,18,
2018,4,DAL,-11.00%,-6.60%,23,3.90%,20,-0.50%,15,
2018,4,MIN,-12.90%,-0.60%,19,7.20%,25,-5.10%,27,
2018,4,NYG,-19.20%,-4.60%,22,12.70%,28,-1.80%,21,
2018,4,DET,-23.10%,-3.30%,21,11.80%,27,-8.00%,30,
2018,4,CLE,-23.20%,-25.50%,29,-16.70%,4,-14.30%,32,
2018,4,TB,-25.00%,7.30%,10,28.90%,32,-3.50%,24,
2018,4,SF,-26.10%,-16.20%,28,4.70%,22,-5.20%,28,
2018,4,ARI,-35.60%,-36.60%,31,-7.10%,11,-6.10%,29,
2018,4,BUF,-55.70%,-57.80%,32,-1.30%,14,0.80%,13,
2018,5,LAR,39.10%,38.50%,1,-0.80%,14,-0.10%,13,
2018,5,CHI,34.00%,-2.20%,17,-31.50%,1,4.70%,6,
2018,5,KC,33.90%,34.30%,2,13.30%,28,12.90%,1,
2018,5,NO,17.30%,23.00%,4,6.50%,25,0.80%,10,
2018,5,LAC,16.70%,24.40%,3,0.50%,18,-7.20%,31,
2018,5,BAL,16.20%,1.90%,14,-15.90%,4,-1.50%,16,
2018,5,MIA,16.20%,-2.90%,18,-12.40%,5,6.60%,5,
2018,5,JAX,14.30%,-5.50%,22,-16.90%,3,2.80%,9,
2018,5,NE,8.20%,11.30%,5,1.70%,19,-1.40%,15,
2018,5,PIT,7.00%,8.80%,9,0.00%,16,-1.90%,18,
2018,5,CIN,3.80%,10.20%,6,3.50%,20,-2.90%,23,
2018,5,CAR,3.80%,4.10%,12,8.90%,26,8.60%,3,
2018,5,GB,3.60%,9.60%,7,0.00%,17,-6.00%,30,
2018,5,SEA,2.00%,-2.90%,19,-7.10%,9,-2.10%,20,
2018,5,HOU,1.80%,-5.90%,23,-3.30%,10,4.50%,7,
2018,5,DEN,1.50%,7.20%,10,3.80%,22,-2.00%,19,
2018,5,IND,-2.80%,-7.60%,25,-1.20%,13,3.50%,8,
2018,5,NYG,-5.80%,0.50%,16,5.40%,24,-0.80%,14,
2018,5,TEN,-6.30%,-16.30%,28,-2.90%,12,7.10%,4,
2018,5,PHI,-6.60%,-6.90%,24,-2.90%,11,-2.70%,22,
2018,5,WAS,-9.00%,-3.10%,20,4.20%,23,-1.70%,17,
2018,5,DAL,-12.90%,-13.10%,26,0.00%,15,0.20%,12,
2018,5,MIN,-13.00%,1.60%,15,8.90%,26,-5.70%,29,
2018,5,CLE,-13.70%,-22.00%,30,-20.00%,2,-11.70%,32,
2018,5,OAK,-16.80%,2.20%,13,15.80%,29,-3.10%,25,
2018,5,ATL,-16.90%,6.60%,11,21.10%,31,-2.40%,21,
2018,5,TB,-21.90%,9.40%,8,27.80%,32,-3.50%,26,
2018,5,SF,-22.60%,-13.70%,27,3.60%,21,-5.40%,28,
2018,5,ARI,-25.80%,-29.80%,31,-7.10%,8,-3.10%,24,
2018,5,DET,-25.90%,-3.80%,21,17.10%,30,-5.00%,27,
2018,5,BUF,-42.30%,-51.80%,32,-9.00%,7,0.60%,11,
2018,6,KC,34.50%,31.80%,2,13.20%,28,15.90%,1,
2018,6,LAR,31.70%,33.30%,1,1.30%,17,-0.30%,15,
2018,6,CHI,27.60%,3.90%,14,-21.20%,1,2.60%,9,
2018,6,BAL,25.00%,4.90%,13,-19.70%,2,0.50%,13,
2018,6,LAC,23.30%,26.80%,3,-2.60%,12,-6.10%,31,
2018,6,MIA,16.70%,2.50%,15,-7.40%,9,6.80%,3,
2018,6,NO,14.60%,21.00%,4,7.20%,26,0.80%,12,
2018,6,SEA,10.70%,-2.10%,18,-13.80%,4,-1.10%,16,
2018,6,NE,8.70%,13.00%,7,1.60%,19,-2.70%,24,
2018,6,PIT,8.40%,11.30%,9,0.30%,14,-2.60%,22,
2018,6,CAR,7.70%,6.80%,12,3.20%,21,4.00%,6,
2018,6,CIN,6.70%,12.20%,8,5.70%,24,0.20%,14,
2018,6,DEN,5.40%,9.50%,10,1.40%,18,-2.60%,23,
2018,6,GB,4.50%,13.10%,6,4.50%,22,-4.00%,29,
2018,6,JAX,3.60%,-11.60%,26,-13.60%,5,1.70%,10,
2018,6,NYJ,2.40%,-16.40%,28,-8.50%,7,10.30%,2,
2018,6,HOU,-1.90%,-14.90%,27,-7.50%,8,5.50%,4,
2018,6,IND,-4.50%,-7.10%,23,1.10%,16,3.80%,7,
2018,6,DAL,-4.90%,-8.90%,25,-2.50%,13,1.50%,11,
2018,6,MIN,-6.70%,-0.20%,16,2.70%,20,-3.90%,28,
2018,6,WAS,-8.30%,-5.70%,21,5.30%,23,2.70%,8,
2018,6,NYG,-11.60%,-1.20%,17,8.80%,27,-1.50%,19,
2018,6,ATL,-14.30%,9.30%,11,22.50%,31,-1.10%,17,
2018,6,TEN,-15.10%,-19.30%,29,0.60%,15,4.90%,5,
2018,6,TB,-15.50%,13.80%,5,26.50%,32,-2.90%,25,
2018,6,SF,-16.50%,-7.20%,24,6.10%,25,-3.10%,26,
2018,6,CLE,-19.40%,-24.10%,30,-12.50%,6,-7.80%,32,
2018,6,OAK,-24.10%,-5.80%,22,14.90%,29,-3.40%,27,
2018,6,DET,-26.10%,-4.80%,20,16.30%,30,-5.00%,30,
2018,6,ARI,-26.20%,-31.30%,31,-7.30%,10,-2.20%,20,
2018,6,BUF,-36.50%,-53.40%,32,-19.10%,3,-2.20%,21,
2018,7,KC,39.40%,35.60%,1,8.60%,26,12.40%,1,
2018,7,LAR,38.40%,31.90%,2,-5.70%,10,0.80%,11,
2018,7,LAC,21.90%,28.10%,3,0.40%,17,-5.90%,32,
2018,7,BAL,21.20%,7.50%,12,-14.00%,3,-0.30%,15,
2018,7,DEN,18.70%,11.90%,7,-7.90%,8,-1.10%,18,
2018,7,CHI,17.90%,5.30%,13,-15.80%,1,-3.20%,25,
2018,7,NO,14.40%,21.20%,4,8.20%,25,1.50%,9,
2018,7,NE,13.40%,14.30%,5,1.00%,18,0.10%,13,
2018,7,CAR,11.90%,11.30%,9,2.50%,20,3.10%,7,
2018,7,SEA,11.70%,-0.60%,20,-13.50%,4,-1.20%,19,
2018,7,MIA,11.10%,4.40%,14,-1.50%,15,5.20%,3,
2018,7,PIT,7.00%,11.50%,8,1.70%,19,-2.80%,24,
2018,7,HOU,5.20%,-12.40%,25,-12.70%,5,5.00%,4,
2018,7,IND,4.50%,-0.50%,19,-1.60%,14,3.40%,6,
2018,7,GB,3.20%,12.40%,6,5.10%,24,-4.10%,29,
2018,7,MIN,0.20%,1.10%,17,-1.10%,16,-1.90%,22,
2018,7,WAS,-4.50%,-4.00%,22,2.90%,22,2.50%,8,
2018,7,DAL,-4.70%,-8.10%,24,-2.80%,12,0.70%,12,
2018,7,NYJ,-5.50%,-21.30%,29,-7.40%,9,8.40%,2,
2018,7,PHI,-6.80%,-6.60%,23,-1.70%,13,-2.00%,23,
2018,7,CIN,-8.30%,2.20%,16,9.60%,27,-0.90%,17,
2018,7,ATL,-11.60%,9.20%,10,20.70%,31,-0.10%,14,
2018,7,NYG,-11.70%,-0.30%,18,10.70%,28,-0.70%,16,
2018,7,TEN,-14.20%,-16.40%,28,2.60%,21,4.80%,5,
2018,7,CLE,-16.00%,-25.10%,30,-14.50%,2,-5.40%,31,
2018,7,TB,-17.70%,8.30%,11,22.60%,32,-3.40%,26,
2018,7,DET,-18.50%,3.10%,15,18.20%,30,-3.50%,27,
2018,7,OAK,-21.90%,-4.00%,21,14.40%,29,-3.50%,28,
2018,7,SF,-22.90%,-15.00%,26,3.80%,23,-4.20%,30,
2018,7,ARI,-36.60%,-39.90%,31,-4.80%,11,-1.50%,21,
2018,7,BUF,-43.50%,-53.20%,32,-11.10%,6,-1.40%,20,
2018,8,KC,37.20%,33.30%,1,6.50%,26,10.50%,1,
2018,8,LAR,33.30%,28.00%,2,-4.20%,12,1.10%,11,
2018,8,LAC,20.40%,26.90%,3,0.30%,18,-6.30%,32,
2018,8,CAR,20.10%,16.90%,5,-0.20%,17,2.90%,8,
2018,8,CHI,19.60%,7.80%,11,-15.90%,1,-4.00%,30,
2018,8,SEA,14.50%,1.90%,18,-12.90%,2,-0.30%,17,
2018,8,DEN,14.50%,8.10%,10,-8.60%,7,-2.20%,22,
2018,8,NO,12.80%,17.90%,4,7.60%,27,2.50%,9,
2018,8,BAL,12.70%,4.00%,14,-8.70%,6,-0.10%,15,
2018,8,NE,12.20%,13.10%,7,-0.60%,16,-1.50%,20,
2018,8,GB,8.60%,13.40%,6,1.50%,20,-3.30%,25,
2018,8,HOU,8.10%,-6.90%,24,-11.20%,5,3.80%,5,
2018,8,PIT,7.80%,12.70%,8,3.00%,22,-1.90%,21,
2018,8,MIA,6.40%,4.10%,13,3.50%,23,5.80%,3,
2018,8,IND,4.80%,4.00%,15,2.20%,21,3.00%,7,
2018,8,WAS,1.40%,-3.00%,21,-2.30%,14,2.10%,10,
2018,8,MIN,-0.30%,0.10%,20,-2.90%,13,-3.40%,26,
2018,8,DAL,-3.50%,-8.50%,25,-4.80%,11,0.30%,12,
2018,8,JAX,-4.00%,-15.10%,26,-7.60%,8,3.40%,6,
2018,8,PHI,-5.30%,-4.40%,23,-1.40%,15,-2.20%,23,
2018,8,NYJ,-10.50%,-23.30%,29,-5.20%,10,7.60%,2,
2018,8,ATL,-11.90%,8.20%,9,19.80%,31,-0.40%,18,
2018,8,NYG,-12.30%,-4.10%,22,8.50%,28,0.30%,13,
2018,8,TEN,-15.30%,-18.50%,28,1.20%,19,4.50%,4,
2018,8,DET,-19.80%,3.30%,17,19.20%,30,-3.90%,29,
2018,8,CLE,-19.90%,-26.10%,30,-11.70%,3,-5.50%,31,
2018,8,OAK,-21.30%,0.40%,19,18.00%,29,-3.70%,28,
2018,8,TB,-21.80%,4.00%,16,22.50%,32,-3.20%,24,
2018,8,SF,-23.70%,-16.40%,27,3.60%,24,-3.70%,27,
2018,8,ARI,-32.80%,-38.00%,31,-6.50%,9,-1.20%,19,
2018,8,BUF,-40.30%,-51.80%,32,-11.60%,4,-0.20%,16,
2018,9,KC,43.80%,41.60%,1,7.60%,27,9.80%,1,
2018,9,LAR,30.10%,28.30%,2,-0.50%,16,1.30%,11,
2018,9,CAR,23.80%,18.80%,5,-2.00%,14,3.10%,6,
2018,9,CHI,22.10%,6.60%,10,-18.20%,1,-2.70%,26,
2018,9,LAC,20.80%,27.50%,3,-1.50%,15,-8.20%,32,
2018,9,NE,16.50%,14.40%,7,-2.10%,13,0.00%,16,
2018,9,NO,13.80%,19.70%,4,8.10%,28,2.30%,10,
2018,9,DEN,12.80%,5.90%,11,-9.80%,4,-2.90%,27,
2018,9,SEA,11.40%,0.80%,16,-9.40%,5,1.20%,12,
2018,9,BAL,10.90%,4.00%,13,-6.20%,10,0.70%,13,
2018,9,PIT,9.80%,13.80%,8,1.80%,21,-2.30%,24,
2018,9,HOU,7.30%,-6.70%,24,-10.40%,3,3.60%,4,
2018,9,GB,5.20%,11.20%,9,3.50%,24,-2.50%,25,
2018,9,MIA,4.70%,-0.30%,17,0.60%,19,5.60%,3,
2018,9,IND,3.40%,3.10%,14,2.70%,22,3.00%,7,
2018,9,MIN,2.00%,-2.70%,19,-6.90%,9,-2.30%,22,
2018,9,JAX,-3.50%,-15.80%,28,-8.90%,6,3.40%,5,
2018,9,ATL,-4.00%,15.20%,6,19.40%,30,0.30%,14,
2018,9,PHI,-4.80%,-4.70%,21,-2.20%,12,-2.30%,23,
2018,9,WAS,-5.90%,-3.60%,20,4.70%,25,2.50%,9,
2018,9,TEN,-9.90%,-11.80%,26,0.70%,20,2.60%,8,
2018,9,NYJ,-11.30%,-26.80%,30,-8.80%,7,6.70%,2,
2018,9,DAL,-11.30%,-11.10%,25,-0.50%,17,-0.70%,19,
2018,9,NYG,-13.10%,-5.90%,23,7.50%,26,0.20%,15,
2018,9,SF,-18.70%,-14.60%,27,0.50%,18,-3.60%,29,
2018,9,TB,-20.70%,2.90%,15,21.50%,32,-2.20%,21,
2018,9,CLE,-22.10%,-22.40%,29,-5.70%,11,-5.40%,31,
2018,9,DET,-23.40%,-2.60%,18,17.50%,29,-3.30%,28,
2018,9,OAK,-29.30%,-4.90%,22,20.20%,31,-4.20%,30,
2018,9,ARI,-32.60%,-38.30%,31,-7.10%,8,-1.30%,20,
2018,9,BUF,-41.60%,-53.90%,32,-12.50%,2,-0.20%,18,
2018,10,KC,43.10%,40.80%,1,6.50%,25,8.70%,1,
2018,10,LAR,32.10%,32.30%,2,1.40%,20,1.10%,12,
2018,10,LAC,23.40%,25.10%,3,-5.70%,11,-7.30%,32,
2018,10,CHI,22.90%,7.90%,10,-20.10%,1,-5.10%,31,
2018,10,PIT,21.10%,20.80%,5,-1.10%,15,-0.80%,20,
2018,10,NO,18.40%,22.60%,4,6.70%,27,2.50%,8,
2018,10,BAL,14.50%,4.60%,12,-9.50%,5,0.40%,15,
2018,10,SEA,11.80%,4.70%,11,-5.90%,10,1.30%,11,
2018,10,DEN,11.60%,4.20%,13,-10.60%,4,-3.20%,27,
